second,mri_tr_time,rms,beats,dynamic_tempo,brightness,vibrance,movie_name
245,344.7,-0.670440755379211,0.455556346755834,-0.5897762582021,-1.07891957096823,-1.20369049294665,OneSmallStep
246,345.7,-0.635819618355778,-1.18231832857374,-0.5897762582021,-1.07328011944708,-1.20330675033628,OneSmallStep
247,346.7,-0.68169629488314,0.455556346755834,-0.162458559004682,-1.06581552562008,-1.2031926752472,OneSmallStep
248,347.7,-0.700402088172923,0.417904055368948,-0.0790143105860061,-1.0623435355574,-1.20299804891502,OneSmallStep
249,348.7,-0.691919976282986,0.455556346755834,-0.0790143105860061,-1.05934108286657,-1.20276126272381,OneSmallStep
250,349.7,-0.682800699124057,0.455556346755834,-0.0790143105860061,-1.05870734878635,-1.20255376671135,OneSmallStep
251,350.7,-0.532501755902513,0.455556346755834,-0.0790143105860061,-1.06556576059722,-1.20224639300574,OneSmallStep
252,351.7,-0.588616532998772,0.455556346755834,-0.0790143105860061,-1.31639283226311,-1.22737714302146,OneSmallStep
253,352.7,-0.690165592784862,0.455556346755834,0.795220092775494,-1.89823567746327,-1.26572263049358,OneSmallStep
254,353.7,-0.796173413184468,0.455556346755834,2.27049064844802,-2.11102788848616,-1.27060754627346,OneSmallStep
255,354.7,-0.860754940469002,0.455556346755834,2.27049064844802,-2.11330181833661,-1.27060772761803,OneSmallStep
256,355.7,-0.741308737333034,0.417904055368948,2.27049064844802,-2.0008141712598,-1.26908710087299,OneSmallStep
257,356.7,-0.421303042101255,0.455556346755834,2.27049064844802,-1.57226598950379,-1.26328953999545,OneSmallStep
258,357.7,0.49482877525373,0.455556346755834,2.27049064844802,-1.57160868635598,-1.2633012225694,OneSmallStep
259,358.7,-0.433176447933771,0.455556346755834,0.262483503227079,-1.57052941614572,-1.26331254542352,OneSmallStep
260,359.7,-0.0821857761061462,-1.18231832857374,-0.745197738147533,-1.56977457056118,-1.26332367459187,OneSmallStep
261,360.7,-0.772281318759036,0.455556346755834,-1.20858400242929,-1.56981917465825,-1.26331836199715,OneSmallStep
262,361.7,-0.8436403078636,0.455556346755834,-1.20858400242929,-1.59853696674279,-1.26938071204773,OneSmallStep
263,362.7,-0.849510723414984,0.417904055368948,-1.20858400242929,-1.60616599112212,-1.27024999324565,OneSmallStep
264,363.7,-0.851968295678571,0.455556346755834,-1.34547500642787,-1.61021165834356,-1.27025276686178,OneSmallStep
265,364.7,-0.831388460582543,0.455556346755834,-1.38429484338269,-1.61357540706178,-1.27024856853246,OneSmallStep
266,365.7,-0.851450461665996,0.455556346755834,-1.38429484338269,-1.61715549859964,-1.2702520278587,OneSmallStep
267,366.7,-0.866914851088604,-1.18231832857374,-1.38429484338269,-1.65215031995912,-1.27024660637373,OneSmallStep
268,367.7,-0.895372097079184,0.455556346755834,-1.38429484338269,-1.83444621622697,-1.27038116532606,OneSmallStep
269,368.7,-0.893827366809475,0.455556346755834,-1.38429484338269,-2.07509021591222,-1.27060719945159,OneSmallStep
270,369.7,-0.900254290803981,0.455556346755834,-1.75131875641009,-2.11299114078563,-1.27060772761803,OneSmallStep
271,370.7,-0.904065585308007,0.417904055368948,5.26076968721861,-2.11330181833661,-1.27060772761803,OneSmallStep
272,371.7,-0.904116663088013,0.455556346755834,5.26076968721861,-2.11330181833661,-1.27060772761803,OneSmallStep
273,372.7,-0.895591678249026,-1.18231832857374,3.33596382754485,-2.04996606028543,-1.2648140854441,OneSmallStep
274,373.7,-0.23167641618378,0.455556346755834,-1.18231493982828,-1.36505406529364,-1.14574683389509,OneSmallStep
275,374.7,-0.866375130329956,0.455556346755834,-1.20858400242929,-1.21299311452443,-1.1268080129588,OneSmallStep
276,375.7,-0.872684456384867,0.455556346755834,-1.49330674545956,-1.24142728666229,-1.13312968389985,OneSmallStep
277,376.7,-0.738321917269186,0.455556346755834,-1.97377637432313,-1.19299886769903,-1.11503617325842,OneSmallStep
278,377.7,-0.879938735795462,0.417904055368948,-1.97377637432313,-1.18691257423693,-1.11144843641552,OneSmallStep
279,378.7,-0.879289480763324,0.455556346755834,-1.97377637432313,-1.18223030725398,-1.11027894304494,OneSmallStep
280,379.7,-0.877629294290456,0.455556346755834,-1.65300551407633,-1.18483780732387,-1.11271966725855,OneSmallStep
281,380.7,-0.879132849263904,-1.18231832857374,-0.5897762582021,-1.19470077041122,-1.11666034481284,OneSmallStep
282,381.7,-0.878569383926684,0.455556346755834,-0.5897762582021,-1.20079405515221,-1.11778352051381,OneSmallStep
283,382.7,-0.852070746792905,0.455556346755834,-0.5897762582021,-1.20066880056662,-1.11556987257705,OneSmallStep
284,383.7,-0.769518872222325,0.455556346755834,-0.5897762582021,-0.626513369709463,-0.890419034598195,OneSmallStep
285,384.7,-0.815929489603029,-1.18231832857374,0.622788443018277,-0.233142233861112,-0.63447092158929,OneSmallStep
286,385.7,-0.816298465045106,2.03695258500508,0.899946089011507,-0.132616003867013,-0.581686462934054,OneSmallStep
287,386.7,-0.854882302262627,0.455556346755834,0.899946089011507,-0.41357210282852,-0.817312982099066,OneSmallStep
288,387.7,-0.861786278445575,0.455556346755834,0.502370739456483,-0.295595277388491,-0.857459199006432,OneSmallStep
289,388.7,-0.870728174248593,-1.18231832857374,0.214673809293248,-0.614476516640087,-0.757033085611231,OneSmallStep
290,389.7,-0.66617539928008,0.455556346755834,0.214673809293248,-0.693492277945993,-0.729024137471264,OneSmallStep
291,390.7,-0.727807804510856,0.455556346755834,-0.106955040807077,-0.373880986033696,-0.613627488726426,OneSmallStep
292,391.7,-0.82649116342224,0.455556346755834,-0.346003510476237,-0.120562657695425,-0.57375585401628,OneSmallStep
293,392.7,-0.847442090664119,0.417904055368948,-0.346003510476237,-0.3212686838607,-0.606739485615526,OneSmallStep
294,393.7,-0.807275476443942,0.455556346755834,-0.346003510476237,-0.405281349749723,-0.611065270875152,OneSmallStep
295,394.7,-0.655822320187512,0.455556346755834,-0.346003510476237,-0.391280199185778,-0.604257682465381,OneSmallStep
296,395.7,-0.779521369942197,-1.18231832857374,-0.473559018007212,-0.0188989292512644,-0.103131166971161,OneSmallStep
297,396.7,-0.815198538312478,0.455556346755834,-0.5897762582021,0.103572165190896,0.0390563167593905,OneSmallStep
298,397.7,-0.835564563795141,0.455556346755834,-0.5897762582021,0.762205972572663,-0.368599584292136,OneSmallStep
299,398.7,-0.589126975787815,0.455556346755834,-0.5897762582021,0.769792994642204,-0.365487591404238,OneSmallStep
300,399.7,-0.716201104544898,0.455556346755834,-0.5897762582021,0.764424127359467,-0.362979670801081,OneSmallStep
301,400.7,-0.780037827244693,0.417904055368948,-0.5897762582021,0.653448121426299,0.75688546790206,OneSmallStep
302,401.7,-0.820245270678249,0.455556346755834,-0.618358140445151,0.760827539987573,0.844665867228414,OneSmallStep
303,402.7,-0.83500077878335,0.455556346755834,-0.813234610284141,0.756399788119599,0.84264942328081,OneSmallStep
304,403.7,-0.72841565081615,-1.18231832857374,-0.813234610284141,0.754213484738355,0.853970603978153,OneSmallStep
305,404.7,-0.638859417821307,0.455556346755834,-0.813234610284141,0.73711463650916,0.867282823743199,OneSmallStep
306,405.7,-0.759385419499566,0.455556346755834,-0.813234610284141,0.728767843926349,0.860176362135072,OneSmallStep
307,406.7,-0.738391193765807,0.455556346755834,-0.741520069383393,0.728324296016378,0.851920355306181,OneSmallStep
308,407.7,-0.38886040962568,0.417904055368948,0.214673809293248,0.739860644325937,0.839031981235902,OneSmallStep
309,408.7,-0.191572590186564,0.455556346755834,0.214673809293248,0.745150148901054,0.838086219830393,OneSmallStep
310,409.7,-0.448558043744462,0.455556346755834,0.0582057200552521,0.881500855145871,1.01452676298107,OneSmallStep
311,410.7,-0.629590259811851,0.455556346755834,-0.346003510476237,0.876417414090534,1.1092652273799,OneSmallStep
312,411.7,-0.649278991489505,-1.18231832857374,-0.346003510476237,0.841307415836865,1.17805070099934,OneSmallStep
313,412.7,-0.539305688608818,0.455556346755834,-0.346003510476237,0.801695656286016,1.22223780754201,OneSmallStep
314,413.7,-0.671296102359705,0.455556346755834,-0.346003510476237,0.767209793582749,1.28124946240286,OneSmallStep
315,414.7,-0.534986167375968,0.455556346755834,-0.346003510476237,0.932958307428118,1.29146400362355,OneSmallStep
316,415.7,-0.505762796843093,0.417904055368948,-0.346003510476237,1.52824134976767,1.20889637840372,OneSmallStep
317,416.7,-0.609427092032478,0.455556346755834,-0.346003510476237,1.5579800035224,1.33164230297678,OneSmallStep
318,417.7,-0.414007323017349,0.455556346755834,-0.346003510476237,1.58292262302015,1.43787966013476,OneSmallStep
319,418.7,-0.249443784307942,0.455556346755834,-0.346003510476237,1.60707727523056,1.55554351275709,OneSmallStep
320,419.7,-0.496032183747683,-1.18231832857374,-0.274599422133501,1.63353947727855,1.6797664453868,OneSmallStep
321,420.7,-0.569295659681669,0.455556346755834,-0.0790143105860061,1.23945489333004,1.84284472102788,OneSmallStep
322,421.7,-0.667706492524856,0.455556346755834,-0.0790143105860061,0.542816737571695,1.91807170477777,OneSmallStep
323,422.7,-0.607800927427485,0.417904055368948,-0.275420158781119,0.544470921909712,1.9106090589639,OneSmallStep
324,423.7,-0.387269482082743,0.455556346755834,-0.346003510476237,0.581450522326111,1.93606900966744,OneSmallStep
325,424.7,0.115717087510855,0.455556346755834,-0.346003510476237,0.58451298659015,1.93274422224567,OneSmallStep
326,425.7,0.405372880541194,0.455556346755834,-0.346003510476237,0.57053451397345,1.26874037559799,OneSmallStep
327,426.7,0.156160602305344,0.455556346755834,-0.346003510476237,0.650652123998534,0.223502638130414,OneSmallStep
328,427.7,0.361862569740582,-1.18231832857374,-0.346003510476237,-0.539644156650521,-0.119519422751409,OneSmallStep
329,428.7,0.181462484482348,0.455556346755834,-0.346003510476237,-0.305302245243524,0.177035385977752,OneSmallStep
330,429.7,0.149538218851608,0.455556346755834,-0.346003510476237,-0.296377488180492,-0.251539307630897,OneSmallStep
331,430.7,0.0310571401928199,0.417904055368948,-0.346003510476237,-0.335300245613641,-0.314515390230222,OneSmallStep
332,431.7,-0.219812083982064,0.455556346755834,-0.346003510476237,-0.357797548943415,-0.34557832821534,OneSmallStep
333,432.7,0.705792198893955,0.455556346755834,-0.346003510476237,-0.361025545230415,-0.372185871955944,OneSmallStep
334,433.7,0.455197254516613,0.455556346755834,-0.346003510476237,-0.181331414391678,0.850656848541608,OneSmallStep
335,434.7,0.0809969941142118,0.455556346755834,-0.346003510476237,0.228222841639423,1.22572718063898,OneSmallStep
336,435.7,0.543137076439743,0.455556346755834,-0.346003510476237,1.02872786817406,1.27912075560556,OneSmallStep
337,436.7,0.367832524052651,0.455556346755834,-0.346003510476237,-0.318194335078182,0.353010567173094,OneSmallStep
338,437.7,0.847888357624321,0.417904055368948,-0.346003510476237,1.36413883408248,1.49135154462186,OneSmallStep
339,438.7,0.470987642208537,0.455556346755834,-0.346003510476237,2.32801358307776,1.91028294586607,OneSmallStep
340,439.7,0.578463586317473,0.455556346755834,-0.346003510476237,2.37734762726329,1.91599515062727,OneSmallStep
341,440.7,0.828339135351976,0.455556346755834,-0.346003510476237,2.3812804773384,1.95444860840595,OneSmallStep
342,441.7,1.41894513029017,-1.18231832857374,-0.346003510476237,1.6172561647917,0.701433684851583,OneSmallStep
343,442.7,1.00977898784909,0.455556346755834,-0.346003510476237,1.32002020035637,0.27824780355422,OneSmallStep
344,443.7,0.59671229988171,0.455556346755834,-0.0945369384866009,1.2297316902568,0.256312054930141,OneSmallStep
345,444.7,0.0173910886831583,0.455556346755834,-0.0790143105860061,1.03214182395629,0.0445475096157717,OneSmallStep
346,445.7,-0.396690280897353,0.417904055368948,-0.0790143105860061,1.16079641063408,0.64416920000559,OneSmallStep
347,446.7,-0.684806414642163,0.455556346755834,-0.314958254675048,1.23266406187847,0.724282307024789,OneSmallStep
348,447.7,-0.824664434526745,-1.18231832857374,-0.346003510476237,1.30411466771094,0.823675309267797,OneSmallStep
349,448.7,-0.876379151598481,0.455556346755834,-0.346003510476237,1.15315404458241,0.593688066773651,OneSmallStep
350,449.7,-0.827343306048588,0.455556346755834,-0.346003510476237,1.07613196479499,0.471096234372266,OneSmallStep
351,450.7,-0.713477156861257,0.455556346755834,1.60984760499871,1.0782020023778,0.471376281356929,OneSmallStep
352,451.7,-0.888020895182186,0.455556346755834,1.75653643865933,1.03223209701466,0.500276644877147,OneSmallStep
353,452.7,-0.881984213549282,0.417904055368948,0.0396868587372422,0.721860739573591,0.630792811173216,OneSmallStep
354,453.7,-0.886943597659002,0.455556346755834,-1.01881629419962,0.672134894196988,0.685661296810285,OneSmallStep
355,454.7,-0.861602219639044,-1.18231832857374,-1.01881629419962,0.309907918137322,0.252061304874606,OneSmallStep
356,455.7,-0.889760011883272,0.455556346755834,-1.01881629419962,0.76161918376098,0.353602777812704,OneSmallStep
357,456.7,-0.892770984257634,0.455556346755834,-1.01881629419962,0.500847909538396,0.405854568706985,OneSmallStep
358,457.7,-0.882260972718702,0.455556346755834,-1.01881629419962,0.485153173567563,0.388383901013099,OneSmallStep
359,458.7,-0.872117233739997,0.455556346755834,-1.01881629419962,0.459274496350321,0.367632496466119,OneSmallStep
360,459.7,-0.832930028805976,-1.18231832857374,-1.01881629419962,0.496752617131027,0.339540547833368,OneSmallStep
361,460.7,-0.864519115216804,0.417904055368948,-1.01881629419962,0.499037942503812,0.36665501878354,OneSmallStep
362,461.7,-0.894878872827084,0.455556346755834,-1.01881629419962,0.526038734188641,0.397290999141735,OneSmallStep
363,462.7,-0.87689355254165,0.455556346755834,-0.964176643989525,0.519032521518765,0.387428306141995,OneSmallStep
364,463.7,-0.789721212849162,0.455556346755834,-0.262181319813025,0.509155325638734,0.380416984287024,OneSmallStep
365,464.7,-0.585851806075583,0.455556346755834,-0.346003510476237,0.495890066185492,0.380731723201847,OneSmallStep
366,465.7,-0.619636518168856,0.455556346755834,-0.346003510476237,0.465778565713537,0.367360047889954,OneSmallStep
367,466.7,-0.0950676378259301,0.455556346755834,-0.346003510476237,0.47469426787933,0.38216253140255,OneSmallStep
368,467.7,4.49795711994121,0.417904055368948,-0.346003510476237,0.681659264336955,-0.28917063022663,OneSmallStep
369,468.7,6.15824447071193,-1.18231832857374,-0.346003510476237,1.19532938961795,0.439132643537971,OneSmallStep
370,469.7,4.08875373180983,0.455556346755834,-0.405529413990692,1.03277747905375,0.45778477538526,OneSmallStep
371,470.7,2.66732098946904,0.455556346755834,-0.360176344646346,0.791597558175402,-0.0489302679527841,OneSmallStep
372,471.7,1.10392897103009,0.455556346755834,-0.181463654729932,-0.175011916758114,0.0321787373731747,OneSmallStep
373,472.7,0.402347704746963,0.455556346755834,-0.0790143105860061,-0.351116042823276,0.236797964271096,OneSmallStep
374,473.7,0.720374510268667,0.455556346755834,-0.0790143105860061,-0.363861349129437,0.226956623735805,OneSmallStep
375,474.7,1.22509574101032,0.455556346755834,-0.0790143105860061,-0.333162402023058,0.121633903125241,OneSmallStep
376,475.7,0.57134413891135,0.417904055368948,-0.0790143105860061,0.0136338304176719,-0.613353249500249,OneSmallStep
377,476.7,-0.151332356978402,-1.18231832857374,-0.346138489849285,0.320499010136314,-1.05932284745216,OneSmallStep
378,477.7,-0.446215637057831,0.455556346755834,-0.5897762582021,0.291351333076409,-1.10820336635496,OneSmallStep
379,478.7,0.0453797175274504,0.455556346755834,-0.5897762582021,0.251836960248446,-1.10802239850398,OneSmallStep
380,479.7,0.876175796842262,0.455556346755834,-0.5897762582021,-1.98380718273119,-1.26274369448805,OneSmallStep
381,480.7,1.63247098539339,-2.82019300390331,-0.5897762582021,-0.500740034614404,-1.15323565037761,OneSmallStep
382,481.7,1.22586040336071,-2.82019300390331,-0.5897762582021,-0.0135711666016049,-1.12963054711612,OneSmallStep
383,482.7,0.226953831756997,-2.82019300390331,-0.5897762582021,0.24263159316022,-1.1482846315956,OneSmallStep
384,483.7,-0.535395593180919,-2.82019300390331,-0.231655812172425,0.220070229150643,-1.11239386968108,OneSmallStep
385,484.7,-0.714593489072064,-2.82019300390331,-0.0790143105860061,0.173293742411341,-1.10640973416396,OneSmallStep
386,485.7,-0.701201808529837,-2.82019300390331,0.187353984188201,0.126283276209488,-1.11101487070764,OneSmallStep
387,486.7,-0.598931712619031,-2.82019300390331,0.214673809293248,0.135027748864333,-1.10201059779524,OneSmallStep
388,487.7,-0.61670345862403,-2.82019300390331,0.214673809293248,0.122206312142357,-1.10526361761747,OneSmallStep
389,488.7,-0.562302257748413,-2.82019300390331,-0.0209596822377817,0.116688133849399,-1.10722182291048,OneSmallStep
390,489.7,-0.576951895999429,-2.82019300390331,-0.0790143105860061,0.216993067137817,-1.05713264421611,OneSmallStep
391,490.7,-0.640401321995039,-2.82019300390331,-0.0790143105860061,0.520528862273691,-1.07531080075148,OneSmallStep
392,491.7,-0.387945898640771,-2.82019300390331,-0.0790143105860061,1.05887566636508,0.375117008234426,OneSmallStep
393,492.7,1.07277762551185,-2.82019300390331,-0.0790143105860061,1.15213205794792,2.24529795962593,OneSmallStep
394,493.7,0.277641342267053,-2.82019300390331,-0.0790143105860061,0.0699848408172491,1.20904190011919,OneSmallStep
395,494.7,-0.495460170868945,-2.82019300390331,-0.0790143105860061,-1.10914953198443,-0.462222091697666,OneSmallStep
396,495.7,0.131965493785325,-2.82019300390331,-0.0790143105860061,-1.62224342148217,-1.07545466133772,OneSmallStep
397,496.7,0.0499923982906218,-2.82019300390331,-0.0790143105860061,-1.71082624474971,-1.16521254027404,OneSmallStep
398,497.7,-0.615676108993628,-2.82019300390331,0.0166050772816582,-1.80882791442928,-1.1921426360873,OneSmallStep
399,498.7,-0.490126293003409,-2.82019300390331,0.168441046793515,-1.85521791118587,-1.22543177077175,OneSmallStep
400,499.7,0.128247084540748,-2.82019300390331,0.155084915404704,-1.64667362110522,-1.18732328173481,OneSmallStep
401,500.7,-0.189450018238339,-2.82019300390331,0.899946089011507,-1.26405946769387,-1.10091126868832,OneSmallStep
402,501.7,-0.331433870715192,-2.82019300390331,0.899946089011507,-1.08441746821457,-1.05919600769129,OneSmallStep
403,502.7,0.275168073300871,-2.82019300390331,0.899946089011507,-1.0482807408834,-1.04572139862976,OneSmallStep
404,503.7,0.645396586597539,-2.82019300390331,-0.215613436111241,-1.06890868791442,-1.13654265880103,OneSmallStep
405,504.7,0.727857401830105,-2.82019300390331,-0.0945369384866009,-1.09554340943971,-1.16525070000535,OneSmallStep
406,505.7,0.0300440993893416,-2.82019300390331,0.196338986393417,-1.12656756465835,-1.16002260972166,OneSmallStep
407,506.7,-0.567301779472255,-2.82019300390331,1.30304743002225,-0.982119588814153,-1.09090283891448,OneSmallStep
408,507.7,-0.45130510452486,-2.82019300390331,1.30304743002225,-0.628470235555432,-0.955753821827594,OneSmallStep
409,508.7,0.873746960856906,-2.82019300390331,1.30304743002225,-0.54381727047153,-0.934161750711941,OneSmallStep
410,509.7,0.764180351672675,-2.82019300390331,0.876083853180004,-0.472352239526107,-0.926518049112156,OneSmallStep
411,510.7,0.387933965845612,-2.82019300390331,-0.346003510476237,-0.406638430960336,-0.924888356121377,OneSmallStep
412,511.7,0.0726924529790706,-2.82019300390331,-0.346003510476237,-1.37558412893526,-1.16088487339828,OneSmallStep
413,512.7,-0.00385281851926841,-2.82019300390331,-0.346003510476237,-2.11330181833661,-1.27060772761803,OneSmallStep
